epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,171.825,1.60552,3.21737,1.42566,0.00303,0.88462,0.1303,0.07348,1.20893,4.06845,1.27475,0.000653333,0.000653333,0.000653333
